"title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-Mode Virtualization for Soft Real-Time Systems","H. Li; M. Xu; C. Li; C. Lu; C. Gill; L. Phan; I. Lee; O. Sokolsky",Washington University in St. Louis; University of Pennsylvania; Washington University in St. Louis; Washington University in St. Louis; Washington University in St. Louis; University of Pennsylvania; University of Pennsylvania; University of Pennsylvania,2018 IEEE Real-Time and Embedded Technology and Applications Symposium (RTAS),"9 Aug 2018","2018","","","117","128","Real-time virtualization is an emerging technology for embedded systems integration and latency-sensitive cloud applications. Earlier real-time virtualization platforms require offline configuration of the scheduling parameters of virtual machines (VMs) based on their worst-case workloads, but this static approach results in pessimistic resource allocation when the workloads in the VMs change dynamically. Here, we present Multi-Mode-Xen (M2-Xen), a real-time virtualization platform for dynamic real-time systems where VMs can operate in modes with different CPU resource requirements at run-time. M2-Xen has three salient capabilities: (1) dynamic allocation of CPU resources among VMs in response to their mode changes, (2) overload avoidance at both the VM and host levels during mode transitions, and (3) fast mode transitions between different modes. M2-Xen has been implemented within Xen 4.8 using the real-time deferrable server (RTDS) scheduler. Experimental results show that M2-Xen maintains real-time performance in different modes, avoids overload during mode changes, and performs fast mode transitions.","","978-1-5386-5295-4","10.1109/RTAS.2018.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8430076","Real time Virtualization;Multi mode Virtualization;Soft Real time System;RT Xen;M2 Xen","Task analysis;Real-time systems;Switches;Virtual machine monitors;Virtualization;Hidden Markov models;Dynamic scheduling","","9","","41","IEEE","9 Aug 2018","11-13 April 2018","11-13 April 2018","IEEE","IEEE Conferences"
"jUAV: A Real-Time Java UAV Autopilot","A. Czerniejewski; K. Dantu; L. Ziarek","Computer Science and Engineering, SUNY Buffalo, Buffalo, New York; Computer Science and Engineering, SUNY Buffalo, Buffalo, New York; Computer Science and Engineering, SUNY Buffalo, Buffalo, New York",2018 Second IEEE International Conference on Robotic Computing (IRC),"5 Apr 2018","2018","","","258","261","Recent developments in computing, sensing, and control have enabled the development of complex robot autonomy systems. Most such stacks involve time-critical tasks such as aerial vehicle control/collision avoidance and several noncritical tasks such as sensor processing and estimation. The vast majority of this software is written in low-level languages such as C/C++ with no formal platform support for expression of timeliness requirements requiring the developer hand-tunes algorithms and manually verify their effectiveness. However, other embedded real-time (RT) systems have successfully leveraged higher level languages such as Java (and its RT variants) for timeliness specification. Such platforms allow developers to specify their requirements and the platform ensures they are met, allowing the developer to focus on algorithm development rather then how they may affect critical system timeliness. In this work, we port a popular Unmanned Aerial Vehicle (UAV) autopilot called Paparazzi UAV to Java and the Real-Time Specification for Java (RTSJ). In simulation, we demonstrate that by leveraging a RT Java Virtual Machine (JVM), which uses Real-Time Operating System (RTOS) scheduling, predictable timeliness can be achieved when compared to a standard JVM.","","978-1-5386-4652-6","10.1109/IRC.2018.00054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8329918","Java;Real Time;Unmanned Aerial Vehicle;RTSJ;Fiji VM;Timeliness","Task analysis;Java;Robot sensing systems;Telemetry;Software;Unmanned aerial vehicles","","3","","10","IEEE","5 Apr 2018","31 Jan.-2 Feb. 2018","31 Jan.-2 Feb. 2018","IEEE","IEEE Conferences"
"A Dynamic Memory Management Unit for Real Time Systems","N. Harvey-Lees-Green; M. Biglari-Abhari; A. Malik; Z. Salcic","Electrical and Computer Engineering, University of Auckland Auckland, New Zealand; Electrical and Computer Engineering, University of Auckland Auckland, New Zealand; Electrical and Computer Engineering, University of Auckland Auckland, New Zealand; Electrical and Computer Engineering, University of Auckland Auckland, New Zealand",2017 IEEE 20th International Symposium on Real-Time Distributed Computing (ISORC),"3 Jul 2017","2017","","","84","91","Time predictability is a first class requirement in safety critical system design. Techniques exist for the timing analysis of programs designed in memory managed languages, but these require detailed knowledge of memory allocation. Moreover, enforcing hard real-time guarantees for systems designed in such garbage collected languages is difficult, because of the so called collection pause - however incremental. This paper proposes a novel solution whereby a separate reference counting unit replaces the garbage collector. We present the underlying concepts of the Reference Counting Memory Management Unit (RCMMU) and its use for garbage collection. In addition, we present an implementation that includes a specialized memory arrangement that allows for object management transactions to occur concurrently with program execution, with no resultant impact upon program performance. The RCMMU has been targeted for use with Java but can be adopted to be used with other memory managed languages. The hardware-implemented RCMMU removes all overhead associated with garbage collection operations when compared against a software-only collector. Additionally, it simplifies the static worst-case execution time analysis of programs.","2375-5261","978-1-5386-1574-4","10.1109/ISORC.2017.4","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7964874","Garbage collection;real-time Java;real-time systems;embedded systems;FPGA;memory;memory allocation;safety critical systems;time predictability","Java;Memory management;Real-time systems;Resource management;Safety;Timing;Indexes","","1","","19","IEEE","3 Jul 2017","16-18 May 2017","16-18 May 2017","IEEE","IEEE Conferences"
"Real Time Data Plotting Tool using Open Source Platform like Raspberry Pi and Python","S. Mehata; L. Linus; L. Vinayakvitthal","Department of Electronics & Telecommunication, Don Bosco Institute of Technology, Mumbai-70, India; Department of Electronics & Telecommunication, Don Bosco Institute of Technology, Mumbai-70, India; Department of Electronics & Telecommunication, Don Bosco Institute of Technology, Mumbai-70, India",2019 Global Conference for Advancement in Technology (GCAT),"3 Feb 2020","2019","","","1","4","Various solar PV panel parameters like temperature, voltage, current, power, etc. vary with time and this variation should be recorded so that a control/precautionary action can take place at a defined point of time or in real time. This paper presents work on an embedded platform which can have for a sensor network interface and the real time display of the senor readings. The developed real time data plotting system presented in this paper comprises of Arduino and Raspberry Pi, both available as open source platform. The embedded platform developed for real time data plotting senses and display the variations in the parameters of interest (like temperature, voltage, current etc.) based on connected sensor type at the input of the system. The system also stores the data in comma separated values (CSV) file format which can be used for comparison with real time data in display interface or for future analysis.","","978-1-7281-3694-3","10.1109/GCAT47503.2019.8978280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978280","mini-SCADA;real time data plotting;CSV;opensource;Python;IoT;Tkinter","Temperature sensors;Temperature distribution;Voltage;Real-time systems;Temperature control;Network interfaces;Voltage control","","1","","4","IEEE","3 Feb 2020","18-20 Oct. 2019","18-20 Oct. 2019","IEEE","IEEE Conferences"
"Python Programming Language for Power System Analysis Education and Research","T. R. Fernandes; L. R. Fernandes; T. R. Ricciardi; L. F. Ugarte; M. C. de Almeida","Department of Systems and Energy, University of Campinas, Campinas, SP, Brazil; Department of Systems and Energy, University of Campinas, Campinas, SP, Brazil; Department of Systems and Energy, University of Campinas, Campinas, SP, Brazil; Department of Systems and Energy, University of Campinas, Campinas, SP, Brazil; Department of Systems and Energy, University of Campinas, Campinas, SP, Brazil",2018 IEEE PES Transmission & Distribution Conference and Exhibition - Latin America (T&D-LA),"28 Oct 2018","2018","","","1","5","Due to its complexity and high dimensionality, power system analysis has always relied on numerical computation for real-time operation and planning. It is therefore of great importance that power systems engineering students have a robust understanding of computing and learn how to code. This paper discusses how Python can be an adequate programming language for education and research on power system analysis. This is accomplished by the analysis of a power transmission system from the perspectives of: (i) formation of bus admittance matrix, (ii) state estimation and (iii) fault studies. For each example, a simple vectorized Python 3 code, along with its basic concepts and functions highlighted, is presented. Additionally, the main results of interest are plotted to show the ability of Python in producing publication quality 2D and 3D plots.","2472-9639","978-1-5386-5844-4","10.1109/TDC-LA.2018.8511780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8511780","Python;power system analysis;education;research;state estimation;fault studies","Python;Voltage measurement;Power system stability;State estimation;Education;Admittance","","7","","15","IEEE","28 Oct 2018","18-21 Sept. 2018","18-21 Sept. 2018","IEEE","IEEE Conferences"
"DTLB: Deterministic TLB for Tightly Bound Hard Real-Time Systems","K. Varma; G. Patil; B. Raveendran","BITS Pilani K.K. Birla Goa Campus, Goa; BITS Pilani K.K. Birla Goa Campus, Goa; BITS Pilani K.K. Birla Goa Campus, Goa",2017 30th International Conference on VLSI Design and 2017 16th International Conference on Embedded Systems (VLSID),"30 Mar 2017","2017","","","207","212","This paper proposes a novel TLB architecture - Deterministic Translation Lookaside Buffer - to reduce TLB misses, energy consumption and effective per access time. DTLB offers tighter upper bound on worst case execution time of real time tasks. This is achieved by backing TLB contents of executing task to PCB on preemption and transferring contents in PCB back to TLB when task resumes its execution. Experimental results carried out using MemSim - a single clock cycle simulator developed in Java with Swing GUI - shows that DTLB gives the least number of TLB misses as compared to conventional TLB model and Reservation based TLB model. DTLB offers on an average 6.74% and 4.91% of dynamic energy savings over conventional model and Reservation based model respectively. Effective access time of DTLB is on an average 2.97% and 2.09% less as compared to conventional and Reservation based model respectively.","2380-6923","978-1-5090-5740-5","10.1109/VLSID.2017.50","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7884780","TLB;deterministic performance;real-time memory;energy efficiency","Real-time systems;Hardware;Upper bound;Memory management;Prefetching;Energy consumption","","","","15","IEEE","30 Mar 2017","7-11 Jan. 2017","7-11 Jan. 2017","IEEE","IEEE Conferences"
"Implementation of real-time scanner Java language text with mobile vision Android based","F. D. Nurzam; E. T. Luthfi","Dept. of Informatics International Program, University of AMIKOM Yogyakarta, Yogyakarta, Indonesia; Dept. of Informatics International Program, University of AMIKOM Yogyakarta, Yogyakarta, Indonesia",2018 International Conference on Information and Communications Technology (ICOIACT),"30 Apr 2018","2018","","","724","729","Currently technological research in the translating has penetrated to image processing. One of the role of image processing is optical character recognition technology on various platform, an example on Android OS. However, the current research on image processing of translating with the native regional language of Indonesia still rarely. In this research, writers performs the implementation of Latin text translate from Bahasa Indonesia into Javanese text with Google Mobile Vision in real-time, also vice versa with Android mobile based application. Which is Google Mobile Vision is one of the open API optical character recognition library with pattern recognition method. With the design of client server architecture, writers develop Android application as client and Web Service that can process REST API and interact with the database. The output of this research is an application for translate that can scan words in Javanese into Bahasa Indonesia, or vice versa in frame of an Android application. By this research, it expect to be the benchmark for image processing research for native regional language of Indonesia.","","978-1-5386-0954-5","10.1109/ICOIACT.2018.8350738","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8350738","optical character recognition;google mobile vision;android;client server architecture;rest api","Optical character recognition software;Real-time systems;Web services;Androids;Humanoid robots;Cameras;Smart phones","","4","","13","IEEE","30 Apr 2018","6-7 March 2018","6-7 March 2018","IEEE","IEEE Conferences"
"An Application for Visual Representation of Deterministic Finite Automaton Generated by JFlex","I. M. Marković","Faculty of Electronic Engineering at University of Niš, Niš, Serbia",2018 26th Telecommunications Forum (TELFOR),"17 Jan 2019","2018","","","420","425","JFlex is a well-known lexical analyzer generator for Java. It is widely used both for university coursers and in software developing practice. However, there is a lack of appropriate tools for efficient inspection of Java code generated by using JFlex. We provide a tool which visually represents Deterministic Finite Automaton (DFA) generated by using JFlex. The tool represents DFA as a graph and shows process of analysis of user provided input text by the DFA. It is very useful for students who attend Compilers university course as well as for skilled professionals in this area.","","978-1-5386-7171-9","10.1109/TELFOR.2018.8611993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8611993","Compilers;DFA;Graph visualization;JFlex;Lexical analyzer generator","Generators;Libraries;Tools;Java;Visualization;Automata;Layout","","1","","12","IEEE","17 Jan 2019","20-21 Nov. 2018","20-21 Nov. 2018","IEEE","IEEE Conferences"
"Artificial Neural Networks With Java Implementation","R. Ilieva; Y. Nikolov","Department of Economics, Industrial Engineering and Management, Technical University of Sofia, Sofia, Bulgaria; School at French Faculty of Electrical Engineering for the needs of English Language Faculty of Engineering, Technical University of Sofia, Sofia, Bulgaria",2019 II International Conference on High Technology for Sustainable Development (HiTech),"30 Jun 2020","2019","","","1","5","We are at the verge of AI powered tools to have the knowhow of the human brain. Imagine the benefits; boost of performance, time saving on menial tasks and improved service delivery. Artificial neural networks and artificial intelligence networks model based on structure and functions of human biological neural networks are gearing up to have a huge impact on business processes everywhere. As a matter of fact a lot of companies nowadays are already using similar technics of neural networking technology and are creating frameworks for their implementation. For example Microsoft has deep neural network to classify malware and has recently previewed Project Brainwave, a hardware architecture that makes real-time AI calculations. This project is being tested for providing solutions for automated optical inspection system. The system will scan products on the assembly line for defects with lighting speed. Meanwhile, IBM has released a beta of its Neural Network Modeler in Watson Studio that lets developers use a visual approach to designing deep learning architectures for image, text and audio data. In fewer words this is the game changer of business processes in this new era of Artificial intelligence.","","978-1-7281-4556-3","10.1109/HiTech48507.2019.9128252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9128252","Artificial Neural Networks;Artificial Intelligence;Java","Java;Visualization;Artificial neural networks;Brain modeling;Data models;Real-time systems;Artificial intelligence;Sustainable development;Biological neural networks;Business","","2","","9","IEEE","30 Jun 2020","10-11 Oct. 2019","10-11 Oct. 2019","IEEE","IEEE Conferences"
"Realtime wireless data collection, analysis and processing using Xbee radios and Java","R. K. Dhammi; K. M. Soni; S. Selvam; P. Singh","Delhi Institute of Tool Engineering, New Delhi, India; Amity School of Engineering & Technology, Amity University Uttar Pradesh, Noida, India; National Power Training Institute, New Delhi, India; Delhi Institute of Tool Engineering, New Delhi, India",2017 2nd International Conference on Telecommunication and Networks (TEL-NET),"23 Apr 2018","2017","","","1","6","The objective of this paper is to explain how Xbee radios can be used in Wireless Sensor Networks to acquire and process data in real time using Java. In this paper, the common problems and limitation of using the various configurations of the Xbee have been discussed. The most common configuration of Xbee involves interfacing the Xbee with a microcontroller that has its own shortcoming. Through this paper, we have shown how Java can be used to interface directly with the Xbee radio modules, without the use of a microcontroller. The advantages of this approach, over the traditional configuration have been discussed. Further, it is now possible to process, represent and save the data from the Xbee network in real time.","","978-1-5090-6710-7","10.1109/TEL-NET.2017.8343541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8343541","Wireless sensor networks;Xbee radios;Java;Microcontroller","Wireless sensor networks;Java;Temperature sensors;Microcontrollers;Monitoring;Wireless communication","","1","","18","IEEE","23 Apr 2018","10-11 Aug. 2017","10-11 Aug. 2017","IEEE","IEEE Conferences"
"Controlling the Priority of Garbage Collection Based on the Value of Objects","M. Shiba","Ryukoku University, Shiga, Japan",2018 IEEE 7th Global Conference on Consumer Electronics (GCCE),"13 Dec 2018","2018","","","706","707","Garbage collection is one of the most important functions of Java. This function blocks applications, so scheduling it appropriately is of prime importance. In this paper, a method to control the priority of garbage collection suitable to its task is described. This proposed method calculates the priority from the state of objects in the heap. Controlling the priority of garbage collection enables the prevention of deadline misses for high-priority threads even when the system load is high.","2378-8143","978-1-5386-6309-7","10.1109/GCCE.2018.8574741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8574741","","Java;Kernel;Time factors;Real-time systems;Task analysis;Message systems;Manuals","","","","2","IEEE","13 Dec 2018","9-12 Oct. 2018","9-12 Oct. 2018","IEEE","IEEE Conferences"
"Hearth Detection System Using Coherence Function on python for Tachycardia and Bradycardia","G. Alvarado; G. Kukán","Department of GISTEL, Salesian Polytechnic University, Guayaquil, Ecuador; Department of GISTEL, Salesian Polytechnic University, Guayaquil, Ecuador","2019 4th International Conference on Electrical, Electronics, Communication, Computer Technologies and Optimization Techniques (ICEECCOT)","11 Jun 2020","2019","","","18","22","When we see a heart problem the response time is crucial for a secure diagnostic. [1] In a previous work a functional prototype was made that allows to determine if a person has tachycardia or bradycardia as an existing pathology. The work was done using MATLAB software; however, this software is licensed and difficult to access since it is not free source. Under this limitation the prototype was reformulated in an open language known as PYTHON. The objective is to be able to achieve the same results as with the previous prototype without affecting the diagnosis. Based on this, a system was developed that diagnoses tachycardia and bradycardia with free software. Pathology detection is performed using a developed algorithm that mixes 3 comparison methods, such as cross spectrum. MSC and coherence. Upon capturing the ECG signal from the patient, the signal enters a DSP that uses these methods and will compare the entry ECG signal with a database created that contains all the possible existing signals according to the medical parameters corresponding to tachycardia and bradycardia. Resulting in a reliable diagnosis.","","978-1-7281-3261-7","10.1109/ICEECCOT46775.2019.9114760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9114760","Sinus tachycardia;Sinus bradycardia;Coherence function;MSC;Cross spectrum;ECG signal;Python;free OS;Raspberry Pi3;Olimexino","Electrocardiography;Prototypes;Matlab;Coherence;Databases;Python;Real-time systems","","1","","12","IEEE","11 Jun 2020","13-14 Dec. 2019","13-14 Dec. 2019","IEEE","IEEE Conferences"
"PhasorToolBox – A Python Package for Synchrophasor Application Prototyping","X. Zhong; P. Arunagirinathan; I. Jayawardene; G. K. Venayagamoorthy; R. Brooks","Real-Time Power and Intelligent Systems Laboratory, Clemson University, Clemson, SC 29634, USA; Real-Time Power and Intelligent Systems Laboratory, Clemson University, Clemson, SC 29634, USA; Real-Time Power and Intelligent Systems Laboratory, Clemson University, Clemson, SC 29634, USA; Real-Time Power and Intelligent Systems Laboratory, Clemson University, Clemson, SC 29634, USA; Real-Time Power and Intelligent Systems Laboratory, Clemson University, Clemson, SC 29634, USA",2018 Clemson University Power Systems Conference (PSC),"10 Mar 2019","2018","","","1","8","Despite the rapid expansion of open source computer software applications, the development of synchrophasor applications has not kept pace. This paper presents a development package for quick prototyping of synchrophasor applications using Python programming language, specifically for the retrieval of data from any device that adopts the IEEE C37.118.2-2011 standard. The package provides a high-level interface for developers to quick prototyping for the rapid development of advanced synchrophasor applications. The asynchronous design pattern makes the packet robust to handle a high volume of I/O without compromising real-time performance.","","978-1-7281-0316-7","10.1109/PSC.2018.8664020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8664020","phasor measurement unit;phasor data concentrator;synchrophasor;power system;C37.118;python;library;prototyping;software","Phasor measurement units;Standards;Protocols;Python;IP networks;Servers","","1","","15","IEEE","10 Mar 2019","4-7 Sept. 2018","4-7 Sept. 2018","IEEE","IEEE Conferences"
"A Utilization-Based Schedulability Test of Real-Time Systems Running on a Multiprocessor Virtual Machine","C. Niyizamwiyitira; L. Lundberg","Department of Computer Science and Engineering, Blekinge Institute of Technology, Karlskrona, Sweden, lars.lundberg@bth.se; Department of Computer Science and Engineering, Blekinge Institute of Technology, Karlskrona, Sweden",The Computer Journal,"30 Sep 2019","2019","62","6","884","904","We consider a real-time application that executes in a VM with multiple virtual cores. Tasks are scheduled globally using fixed-priority scheduling. In order to avoid Dhall's effect, we classify tasks into two priority classes: heavy and light. Heavy tasks have higher priority than light tasks. For light tasks we use rate monotonic priority assignment. We propose a utilization-based schedulability test. If the task set is schedulable, we provide an assignment of priorities to tasks. The input to the test is the task set, the number of cores in the VM, the period, deadline and blocking time for the VM. We evaluate how jitter, when scheduling VMs on the hypervisor level, affects the schedulability of the real-time tasks running in the VM. The schedulability of the real-time tasks in the VM decreases when the hypervisor jitter increases, but on the other hand the schedulability on the hypervisor level increases if we allow more jitter, i.e. there is a trade-off. Our results make it possible to evaluate this trade-off and take informed decisions when selecting scheduling parameters on the hypervisor level. Simulations show that the priority assignment used by our algorithm schedules more task sets than using rate monotonic priority assignment.","1460-2067","","10.1093/comjnl/bxz005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8852935","hard real-time scheduling;multiprocessor utilization based schedulability test;virtual multiprocessor scheduling;global fixed priority scheduling;VM deadline","","","","","","","30 Sep 2019","June 2019","","OUP","OUP Journals"
