"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Kim W.Y.; Son H.S.; Park Y.B.; Park B.H.; Carlson C.R.; Kim R.Y.C.","Kim, Woo Yeol (36347082000); Son, Hyun Seung (55417697000); Park, Y.B. (59601948700); Park, B.H. (57203028351); Carlson, C.R. (7202968533); Kim, R. Young Chul (27170050900)","36347082000; 55417697000; 59601948700; 57203028351; 7202968533; 27170050900","Automatic MDA (model driven architecture) transformations for heterogeneous embedded systems","2008","Proceedings of the 2008 International Conference on Software Engineering Research and Practice, SERP 2008","","","","409","414","6","","https://www.scopus.com/pages/publications/62749109148?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-62749109148"
"Watterson C.; Heffernan D.","Watterson, C. (12762799700); Heffernan, D. (7003902944)","12762799700; 7003902944","Runtime verification and monitoring of embedded systems","2007","IET Software","1","5","","172","179","64","10.1049/iet-sen:20060076","https://www.scopus.com/pages/publications/35348974648?origin=resultslist","Article","Final","","Scopus","2-s2.0-35348974648"
"Lifton J.; Feldmeier M.; Ono Y.; Lewis C.; Paradiso J.A.","Lifton, Joshua (55890829600); Feldmeier, Mark (16238728200); Ono, Yasuhiro (55741731200); Lewis, Cameron (22835433500); Paradiso, Joseph A. (35576415800)","55890829600; 16238728200; 55741731200; 22835433500; 35576415800","A platform for ubiquitous sensor deployment in occupational and domestic environments","2007","IPSN 2007: Proceedings of the Sixth International Symposium on Information Processing in Sensor Networks","","","","119","127","108","10.1145/1236360.1236377","https://www.scopus.com/pages/publications/35348827807?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-35348827807"
"Mogul J.C.","Mogul, Jeffrey C. (55883888900)","55883888900","Emergent (mis)behavior vs. complex software systems","2006","Operating Systems Review (ACM)","40","4","","293","304","109","10.1145/1218063.1217964","https://www.scopus.com/pages/publications/85101166294?origin=resultslist","Article","Final","","Scopus","2-s2.0-85101166294"
"Lano K.","Lano, K. (57204335207)","57204335207","Constraint-driven development","2008","Information and Software Technology","50","5","","406","423","22","10.1016/j.infsof.2007.04.003","https://www.scopus.com/pages/publications/38849108710?origin=resultslist","Article","Final","","Scopus","2-s2.0-38849108710"
"Gomes J.; Choi H.-A.","Gomes, Joseph (17434299500); Choi, Hyeong-Ah (7404339851)","17434299500; 7404339851","Adaptive optimization of join trees for multi-join queries over sensor streams","2008","Information Fusion","9","3","","412","424","12","10.1016/j.inffus.2007.06.001","https://www.scopus.com/pages/publications/43549108599?origin=resultslist","Article","Final","","Scopus","2-s2.0-43549108599"
"de Lima A.F.M.; Ribeiro F.R.; de Melo M.S.; de Carvalho L.S.G.; Aguiar R.; de Souza J.N.; de Souza Mota E.E.S.","de Lima, Ana Flávia M. (36958067500); Ribeiro, Francisco R. (56121428600); de Melo, Maiquel S. (56122157000); de Carvalho, Leandro S. G. (59158370300); Aguiar, Regeane (8979161300); de Souza, José Neuman (7103050689); de Souza Mota, E Edjair (8979161200)","36958067500; 56121428600; 56122157000; 59158370300; 8979161300; 7103050689; 8979161200","Monitoring based on statistical analysis for evaluating quality of calls in VoIP environment","2005","LANOMS 2005 - 4th Latin American Network Operations and Management Symposium, Proceedings","","","","151","162","1","","https://www.scopus.com/pages/publications/34547530730?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-34547530730"
"Hsu H.C.-H.; Liu A.","Hsu, Harry Chia-Hung (36722547400); Liu, Alan (8670601900)","36722547400; 8670601900","A flexible architecture for navigation control of a mobile robot","2007","IEEE Transactions on Systems, Man, and Cybernetics Part A:Systems and Humans","37","3","","310","318","29","10.1109/TSMCA.2007.893460","https://www.scopus.com/pages/publications/34247220889?origin=resultslist","Article","Final","","Scopus","2-s2.0-34247220889"
"Cousot P.","Cousot, Patrick (7003487004)","7003487004","Proving the absence of run-time errors in safety-critical avionics code","2007","EMSOFT'07: Proceedings of the Seventh ACM and IEEE International Conference on Embedded Software","","","","7","9","17","10.1145/1289927.1289932","https://www.scopus.com/pages/publications/38849140854?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-38849140854"
"Juillerat N.; Arisona S.M.; Schubiger-Banz S.","Juillerat, Nicolas (24824615300); Arisona, Stefan Müller (23479313300); Schubiger-Banz, Simon (6507617363)","24824615300; 23479313300; 6507617363","Real-time, low latency audio processing in Java","2007","International Computer Music Conference, ICMC 2007","","","","99","102","21","","https://www.scopus.com/pages/publications/84924979976?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84924979976"
"Xiao S.; Li D.; Lai Y.; Wan J.; Feng S.","Xiao, Suhua (24333834700); Li, Di (35755595200); Lai, Yizong (7401512159); Wan, Jiafu (24333732700); Feng, Shouting (8310749900)","24333834700; 35755595200; 7401512159; 24333732700; 8310749900","An open architecture numerical control system based on windows CE","2007","2007 IEEE International Conference on Control and Automation, ICCA","","","4376558","1237","1240","14","10.1109/ICCA.2007.4376558","https://www.scopus.com/pages/publications/44349123442?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-44349123442"
"Ciocarlie H.; Simon L.","Ciocarlie, Horia (24437739700); Simon, Lavinia (24438043600)","24437739700; 24438043600","Definition of a high level language for real-time distributed systems programming","2007","EUROCON 2007 - The International Conference on Computer as a Tool","","","4400651","828","834","0","10.1109/EURCON.2007.4400651","https://www.scopus.com/pages/publications/46149093945?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-46149093945"
"Klehmet U.; Herpel T.; Hielscher K.-S.; German R.","Klehmet, Ulrich (24474584400); Herpel, Thomas (23008695600); Hielscher, Kai-Steffen (24437305600); German, Reinhard (56264085300)","24474584400; 23008695600; 24437305600; 56264085300","Real-time guarantees for CAN traffic","2008","IEEE Vehicular Technology Conference","","","4525883","3037","3041","12","10.1109/VETECS.2008.327","https://www.scopus.com/pages/publications/47749087102?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-47749087102"
"Dotti F.L.; Ribeiro L.; Marchi dos Santos O.; Pasini F.","Dotti, Fernando Luís (6603158140); Ribeiro, Leila (7103084468); Marchi dos Santos, Osmar (14519392800); Pasini, Fábio (14519748500)","6603158140; 7103084468; 14519392800; 14519748500","Verifying object-based graph grammars","2006","Software and Systems Modeling","5","3","","289","311","6","10.1007/s10270-006-0014-z","https://www.scopus.com/pages/publications/33748465784?origin=resultslist","Article","Final","","Scopus","2-s2.0-33748465784"
"Joo Y.; Cho Y.; Shin D.; Park J.; Chang N.","Joo, Yongsoo (7102315422); Cho, Youngjin (56308011300); Shin, Donghwa (55449803800); Park, Jaehyun (57196406278); Chang, Naehyuck (7202467837)","7102315422; 56308011300; 55449803800; 57196406278; 7202467837","An energy characterization platform for memory devices and energy-aware data compression for multilevel-cell flash memory","2008","ACM Transactions on Design Automation of Electronic Systems","13","3","","","","5","10.1145/1367045.1367052","https://www.scopus.com/pages/publications/48849086567?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-48849086567"
"Jiang T.; Gold N.; Harman M.; Li Z.","Jiang, Tao (55186971900); Gold, Nicolas (7004798617); Harman, Mark (7006379048); Li, Zheng (57015803000)","55186971900; 7004798617; 7006379048; 57015803000","Locating dependence structures using search-based slicing","2008","Information and Software Technology","50","12","","1189","1209","10","10.1016/j.infsof.2007.11.001","https://www.scopus.com/pages/publications/51449110896?origin=resultslist","Article","Final","","Scopus","2-s2.0-51449110896"
"Burns A.; Wellings A.J.","Burns, A. (54889662900); Wellings, A.J. (7004269213)","54889662900; 7004269213","Programming execution-time servers in Ada 2005","2007","Proceedings of the 13th International Real-Time Ada Workshop, IRTAW 2007","","","","48","52","1","10.1145/1316003.1316012","https://www.scopus.com/pages/publications/85027569551?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85027569551"
"Lindström B.; Pettersson P.; Offutt J.","Lindström, Birgitta (24470270700); Pettersson, Paul (7006486297); Offutt, Jeff (55375749200)","24470270700; 7006486297; 55375749200","Generating trace-sets for model-based testing","2007","Proceedings - International Symposium on Software Reliability Engineering, ISSRE","","","4402208","171","180","6","10.1109/ISSRE.2007.15","https://www.scopus.com/pages/publications/47349093066?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-47349093066"
"Qin A.; Yu H.; Shu C.; Xu B.","Qin, An (55404501600); Yu, Haiyan (54396524900); Shu, Chengchun (13610519200); Xu, Bing (57219701381)","55404501600; 54396524900; 13610519200; 57219701381","XOS-SSH: A lightweight user-centric tool to support remote execution in virtual organizations","2008","1st USENIX Workshop on Large-Scale Computing, LASCO 2008","","","","","","4","","https://www.scopus.com/pages/publications/84868124723?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84868124723"
"Mehta S.; Neogi A.","Mehta, Sameep (8349581600); Neogi, Anindya (7006386546)","8349581600; 7006386546","ReCon: A tool to recommend dynamic server consolidation in multi-cluster data centers","2008","NOMS 2008 - IEEE/IFIP Network Operations and Management Symposium: Pervasive Management for Ubiquitous Networks and Services","","","4575156","363","370","60","10.1109/NOMS.2008.4575156","https://www.scopus.com/pages/publications/51849087798?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-51849087798"
"Lei J.; Yang X.; Xiong G.; Jiang W.; Liao Y.","Lei, Jian (35280383900); Yang, Xia (55683827700); Xiong, Guangze (7202689711); Jiang, Wei (57206645399); Liao, Yong (55213715800)","35280383900; 55683827700; 7202689711; 57206645399; 55213715800","VMM-based real-time embedded systems","2008","Proceedings - The 2008 International Conference on Embedded Software and Systems Symposia, ICESS Symposia","","","4627160","213","218","6","10.1109/ICESS.Symposia.2008.72","https://www.scopus.com/pages/publications/55349113259?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-55349113259"
"Jackson J.; Cobb M.; Carver C.","Jackson, James (55465587900); Cobb, Michael (16041257900); Carver, Curtis (55159967200)","55465587900; 16041257900; 55159967200","Identifying top java errors for novice programmers","2005","Proceedings - Frontiers in Education Conference, FIE","2005","","1611967","T4C","24","75","","https://www.scopus.com/pages/publications/33947281116?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-33947281116"
"Bharadwaj R.; Mukhopadhyay S.","Bharadwaj, Ramesh (57204248852); Mukhopadhyay, Supratik (57199699111)","57204248852; 57199699111","SOLj: A domain-specific language (DSL) for secure service-based systems","2007","Proceedings of the IEEE Computer Society Workshop on Future Trends of Distributed Computing Systems","","","4144628","173","180","7","10.1109/FTDCS.2007.32","https://www.scopus.com/pages/publications/34547254652?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-34547254652"
"Schneider K.; Brandt J.; Vecchié E.","Schneider, Klaus (58406421600); Brandt, Jens (13609374600); Vecchié, Eric (15837673200)","58406421600; 13609374600; 15837673200","Efficient code generation from synchronous programs","2006","Proceedings - Fourth ACM and IEEE International Conference on Formal Methods and Models for Co-Design, MEMOCODE'06","","","1695922","165","174","6","","https://www.scopus.com/pages/publications/40949121036?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-40949121036"
"Mahmood S.; Lai R.; Kim Y.S.; Kim J.H.; Park S.C.; Oh H.S.","Mahmood, Sajjad (8644998900); Lai, Richard (55819839400); Kim, Yong Soo (57049853600); Kim, Ji Hong (55720007400); Park, Seok Cheon (8644998700); Oh, Hae Suk (8644998800)","8644998900; 55819839400; 57049853600; 55720007400; 8644998700; 8644998800","A survey of component based system quality assurance and assessment","2005","Information and Software Technology","47","10","","693","707","37","10.1016/j.infsof.2005.03.007","https://www.scopus.com/pages/publications/21244433139?origin=resultslist","Article","Final","","Scopus","2-s2.0-21244433139"
"Guyer S.Z.; McKinley K.S.; Frampton D.","Guyer, Samuel Z. (8221429100); McKinley, Kathryn S. (35583751400); Frampton, Daniel (14017957800)","8221429100; 35583751400; 14017957800","Free-Me: A static analysis for automatic individual object reclamation","2006","ACM SIGPLAN Notices","41","6","","364","375","15","10.1145/1133255.1134024","https://www.scopus.com/pages/publications/33745202075?origin=resultslist","Article","Final","","Scopus","2-s2.0-33745202075"
"Cheung K.S.; Cheung T.Y.; Chow K.O.","Cheung, K.S. (7402406661); Cheung, T.Y. (36847498000); Chow, K.O. (7202180868)","7402406661; 36847498000; 7202180868","A petri-net-based synthesis methodology for use-case-driven system design","2006","Journal of Systems and Software","79","6","","772","790","19","10.1016/j.jss.2005.06.018","https://www.scopus.com/pages/publications/33646153978?origin=resultslist","Article","Final","","Scopus","2-s2.0-33646153978"
"Lee C.; Alena R.L.","Lee, Charles (56100540200); Alena, Richard L. (6602763773)","56100540200; 6602763773","Sensor data distribution with robustness and reliability - toward distributed components model","2005","Proceedings of the 2005 International Conference on Parallel and Distributed Processing Techniques and Applications, PDPTA'05","3","","","897","903","0","","https://www.scopus.com/pages/publications/60749105785?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-60749105785"
"Huang J.; Zhang W.; Lu Y.; Yang Q.","Huang, Jing (58603018700); Zhang, Wei (57192223123); Lu, Yansheng (55595513600); Yang, Qin (57208094073)","58603018700; 57192223123; 55595513600; 57208094073","Reflective design for component-based distributed systems with timing constraints","2008","Proceedings - International Computer Software and Applications Conference","","","4591591","424","427","1","10.1109/COMPSAC.2008.166","https://www.scopus.com/pages/publications/51949091383?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-51949091383"
"McClelland C.; Alcorn M.","McClelland, Christopher (56533592700); Alcorn, Michael (35947147300)","56533592700; 35947147300","Exporing new composer/performer interactions using real-time notation","2008","International Computer Music Conference, ICMC 2008","","","","","","17","","https://www.scopus.com/pages/publications/84923917547?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84923917547"
"Xia Y.; Niu Y.; Zheng Y.; Jia N.; Yang C.; Cheng X.","Xia, Yubin (7403027696); Niu, Yan (57196925869); Zheng, Yansong (56130640900); Jia, Ning (55641385900); Yang, Chun (55620098100); Cheng, Xu (7401754741)","7403027696; 57196925869; 56130640900; 55641385900; 55620098100; 7401754741","Analysis and enhancement for interactive-oriented virtual machine scheduling","2008","Proceedings of The 5th International Conference on Embedded and Ubiquitous Computing, EUC 2008","2","","4755258","393","398","3","10.1109/EUC.2008.143","https://www.scopus.com/pages/publications/63149190397?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-63149190397"
"Kim S.-W.; Harrold M.J.; Kwon Y.-R.","Kim, Sang-Woon (55862510800); Harrold, Mary Jean (7005482239); Kwon, Yong-Rae (7403459387)","55862510800; 7005482239; 7403459387","MUGAMMA: Mutation analysis of deployed software to increase confidence and assist evolution","2006","2nd Workshop on Mutation Analysis (Mutation 2006 - ISSRE Workshops 2006), MUTATION'06","","","4144729","","","5","10.1109/MUTATION.2006.8","https://www.scopus.com/pages/publications/48749086612?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-48749086612"
"Zdun U.; Avgeriou P.","Zdun, Uwe (55908948800); Avgeriou, Paris (17343671200)","55908948800; 17343671200","A catalog of architectural primitives for modeling architectural patterns","2008","Information and Software Technology","50","9-10","","1003","1034","29","10.1016/j.infsof.2007.09.003","https://www.scopus.com/pages/publications/44649161809?origin=resultslist","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-44649161809"
"Desai A.; Cain G.; Singh J.; Veljanovski R.","Desai, A. (57196493155); Cain, G. (57220444058); Singh, J. (7404420726); Veljanovski, R. (6602859058)","57196493155; 57220444058; 7404420726; 6602859058","Dedicated hardware based enhancements for implementing the java virtual machine","2005","Proceedings of the 2005 International Conference on Embedded Systems and Applications, ESA'05","","","","238","244","0","","https://www.scopus.com/pages/publications/60749122076?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-60749122076"
"Ivanovici M.; Beuran R.; Davies N.","Ivanovici, Mihai (24071142500); Beuran, Razvan (15755308200); Davies, Neil (56646804700)","24071142500; 15755308200; 56646804700","Assessing application performance in degraded network environments: An FPGA-based approach","2005","Concurrent Systems Engineering Series","63","","","385","395","0","","https://www.scopus.com/pages/publications/33746336262?origin=resultslist","Article","Final","","Scopus","2-s2.0-33746336262"
"Miyamoto T.; Asaka S.; Mikami H.; Mase M.; Wada Y.; Nakano H.; Kimura K.; Kasahara H.","Miyamoto, Takamichi (8974109000); Asaka, Saori (26030868400); Mikami, Hiroki (36907366800); Mase, Masayoshi (58426273200); Wada, Yasutaka (13807832000); Nakano, Hirofumi (36476461300); Kimura, Keiji (55464834500); Kasahara, Hironori (7102554772)","8974109000; 26030868400; 36907366800; 58426273200; 13807832000; 36476461300; 55464834500; 7102554772","Parallelization with automatic parallelizing compiler generating consumer electronics multicore API","2008","Proceedings of the 2008 International Symposium on Parallel and Distributed Processing with Applications, ISPA 2008","","","4725200","600","607","6","10.1109/ISPA.2008.58","https://www.scopus.com/pages/publications/60649094094?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-60649094094"
"Yang G.-Y.; Zhang G.-Y.; Wang X.-H.","Yang, Guo-Yan (52165125100); Zhang, Guo-Yin (8271473300); Wang, Xiang-Hui (55737036900)","52165125100; 8271473300; 55737036900","3D E-mail visualization system","2007","Fourth International Conference on Information Technology and Applications, ICITA 2007","","","","473","477","0","","https://www.scopus.com/pages/publications/36448961983?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-36448961983"
"Vieira E.R.; Cavalli A.","Vieira, Elisangela Rodrigues (23399037300); Cavalli, Ana (7101898075)","23399037300; 7101898075","Towards an automated test generation with delayed transitions for timed systems","2007","Proceedings - 13th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2007","","","4296856","226","231","2","10.1109/RTCSA.2007.71","https://www.scopus.com/pages/publications/46449112422?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-46449112422"
"Ciocarlie H.","Ciocarlie, Horia (24437739700)","24437739700","Programming language for the development of distributed real-time applications dedicated to embedded systems","2007","Lecture Notes in Engineering and Computer Science","","","","540","545","0","","https://www.scopus.com/pages/publications/84888328075?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84888328075"
"Bush W.R.","Bush, William R. (35834189100)","35834189100","Software, regulation, and domain specificity","2007","Information and Software Technology","49","1","","44","54","3","10.1016/j.infsof.2006.08.007","https://www.scopus.com/pages/publications/33846024718?origin=resultslist","Article","Final","","Scopus","2-s2.0-33846024718"
"Harris T.","Harris, Tim (9133107000)","9133107000","Exceptions and side-effects in atomic blocks","2005","Science of Computer Programming","58","3","","325","343","34","10.1016/j.scico.2005.03.005","https://www.scopus.com/pages/publications/27644522943?origin=resultslist","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-27644522943"
"Lu Y.; Potter J.","Lu, Yi (55506485800); Potter, John (7403341331)","55506485800; 7403341331","Protecting representation with effect encapsulation","2006","ACM SIGPLAN Notices","41","1","","359","371","8","10.1145/1111320.1111069","https://www.scopus.com/pages/publications/33745189841?origin=resultslist","Article","Final","","Scopus","2-s2.0-33745189841"
"Kuroda M.; Ishizu K.; Miyamoto G.; Saito Y.","Kuroda, Masahiro (35746537400); Ishizu, Kentaro (16309218600); Miyamoto, Goh (35578468900); Saito, Yoshia (9436556100)","35746537400; 16309218600; 35578468900; 9436556100","Large-scale hybrid testbed for cognitive radio networks by real-and-virtual execution","2007","Proceedings of the 3rd International Conference on Testbeds and Research Infrastructures for the Development of Networks and Communities, TridentCom 2007","","","4444722","","","0","10.1109/TRIDENTCOM.2007.4444722","https://www.scopus.com/pages/publications/84886529281?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84886529281"
"Greenberg S.","Greenberg, Saul (7402294419)","7402294419","Toolkits and interface creativity","2007","Multimedia Tools and Applications","32","2","","139","159","77","10.1007/s11042-006-0062-y","https://www.scopus.com/pages/publications/33846583240?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-33846583240"
"Horling B.; Lesser V.; Vincent R.; Wagner T.","Horling, Bryan (6603011384); Lesser, Victor (7006677152); Vincent, Régis (7202620057); Wagner, Thomas (7402133752)","6603011384; 7006677152; 7202620057; 7402133752","The soft real-time agent control architecture","2006","Autonomous Agents and Multi-Agent Systems","12","1","","35","91","23","10.1007/s10458-005-3998-9","https://www.scopus.com/pages/publications/31344442254?origin=resultslist","Article","Final","","Scopus","2-s2.0-31344442254"
"Aucouturier J.-J.; Pachet F.","Aucouturier, Jean-Julien (9943558100); Pachet, François (6701441655)","9943558100; 6701441655","Ringomatic: A real-time interactive drummer using constraint-satisfaction and drum sound descriptors","2005","ISMIR 2005 - 6th International Conference on Music Information Retrieval","","","","412","419","10","","https://www.scopus.com/pages/publications/84872720146?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84872720146"
"Mesquita W.; Sampaio A.; De Melo A.C.V.","Mesquita, Walter (55841270700); Sampaio, Augusto (7004952988); De Melo, Ana C.V. (55944369500)","55841270700; 7004952988; 55944369500","A strategy for the formal composition of frameworks","2005","Proceedings - 3rd IEEE International Conference on Software Engineering and Formal Methods, SEFM 2005","","","1575930","404","413","6","10.1109/SEFM.2005.5","https://www.scopus.com/pages/publications/50249101171?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-50249101171"
"Robert T.; Fabre J.-C.; Roy M.","Robert, Thomas (57197112013); Fabre, Jean-Charles (7202187914); Roy, Matthieu (7402902632)","57197112013; 7202187914; 7402902632","On-line monitoring of real time applications for early error detection","2008","Proceedings of the 14th IEEE Pacific Rim International Symposium on Dependable Computing, PRDC 2008","","","4725275","24","31","4","10.1109/PRDC.2008.31","https://www.scopus.com/pages/publications/60349096937?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-60349096937"
"Fähndrich M.; Aiken M.; Hawblitzel C.; Hodson O.; Hunt G.; Larus J.R.; Levi S.","Fähndrich, Manuel (6602600979); Aiken, Mark (18041773900); Hawblitzel, Chris (18041996700); Hodson, Orion (6507484919); Hunt, Galen (7202673912); Larus, James R. (7003695813); Levi, Steven (22034668100)","6602600979; 18041773900; 18041996700; 6507484919; 7202673912; 7003695813; 22034668100","Language support for fast and reliable message-based communication in singularity OS","2006","Operating Systems Review (ACM)","40","4","","177","190","17","10.1145/1218063.1217953","https://www.scopus.com/pages/publications/85091917145?origin=resultslist","Article","Final","","Scopus","2-s2.0-85091917145"
"Middha B.; Simpson M.; Barua R.","Middha, Bhuvan (10042510100); Simpson, Matthew (57197297319); Barua, Rajeev (7003524197)","10042510100; 57197297319; 7003524197","MTSS: Multitask stack sharing for embedded systems","2008","Transactions on Embedded Computing Systems","7","4","46","","","10","10.1145/1376804.1376814","https://www.scopus.com/pages/publications/49449095472?origin=resultslist","Article","Final","","Scopus","2-s2.0-49449095472"
"Alba E.; Chicano F.","Alba, Enrique (7007101440); Chicano, Francisco (19638250500)","7007101440; 19638250500","Observations in using parallel and sequential evolutionary algorithms for automatic software testing","2008","Computers and Operations Research","35","10","","3161","3183","48","10.1016/j.cor.2007.01.016","https://www.scopus.com/pages/publications/40249088314?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-40249088314"
"Bertolino A.","Bertolino, Antonia (7006797074)","7006797074","Software testing research: Achievements, challenges, dreams","2007","FoSE 2007: Future of Software Engineering","","","4221614","85","103","679","10.1109/FOSE.2007.25","https://www.scopus.com/pages/publications/34748886784?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-34748886784"
"Burchett K.; Cooper G.H.; Krishnamurthi S.","Burchett, Kimberley (22833438100); Cooper, Gregory H. (8307990100); Krishnamurthi, Shriram (7006567277)","22833438100; 8307990100; 7006567277","Lowering: A static optimization technique for transparent functional reactivity","2007","Proceedings of the ACM SIGPLAN Symposium on Partial Evaluation and Semantics-Based Program Manipulation","","","","71","80","16","10.1145/1244381.1244393","https://www.scopus.com/pages/publications/35348903812?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-35348903812"
"Huang S.-M.; Hung S.-Y.; Yen D.; Li S.-H.; Wu C.-J.","Huang, Shi-Ming (57915338900); Hung, Shin-Yuan (7201936238); Yen, David (7102471530); Li, Shing-Han (15835315600); Wu, Chun-Ju (57226871872)","57915338900; 7201936238; 7102471530; 15835315600; 57226871872","Enterprise application system reengineering: A business component approach","2006","Journal of Database Management","17","3","","66","91","12","10.4018/jdm.2006070104","https://www.scopus.com/pages/publications/33846639524?origin=resultslist","Article","Final","","Scopus","2-s2.0-33846639524"
"Lufei H.; Shi W.; Chaudhary V.","Lufei, Hanping (6507356321); Shi, Weisong (7402664239); Chaudhary, Vipin (57204088406)","6507356321; 7402664239; 57204088406","Adaptive Secure Access to Remote Services in Mobile Environments","2008","IEEE Transactions on Services Computing","1","1","","49","61","8","10.1109/TSC.2008.4","https://www.scopus.com/pages/publications/77956280585?origin=resultslist","Article","Final","","Scopus","2-s2.0-77956280585"
"Sun L.; Nakajima T.","Sun, Lei (57199010402); Nakajima, Tatsuo (35249011400)","57199010402; 35249011400","A lightweight kernel objects monitoring infrastructure for embedded systems","2008","Proceedings - 14th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2008","","","4617273","55","60","6","10.1109/RTCSA.2008.16","https://www.scopus.com/pages/publications/53549132551?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-53549132551"
"Spinczyk O.; Lohmann D.; Urban M.","Spinczyk, Olaf (55978668800); Lohmann, Daniel (8936829100); Urban, Matthias (57196702764)","55978668800; 8936829100; 57196702764","Advances in AOP with aspectC++ 1 ","2005","Proceedings of 4th International Conference on New Trends in Software Methodologies, Tools and Techniques, SoMeT_05","","","","","","21","","https://www.scopus.com/pages/publications/84860921040?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-84860921040"
"Miller A.; Donaldson A.; Calder M.","Miller, Alice (56925820600); Donaldson, Alastair (9036767800); Calder, Muffy (35607955800)","56925820600; 9036767800; 35607955800","Symmetry in temporal logic model checking","2006","ACM Computing Surveys","38","3","","2","","77","10.1145/1132960.1132962","https://www.scopus.com/pages/publications/33749344894?origin=resultslist","Article","Final","","Scopus","2-s2.0-33749344894"
"ko R.-S.; Lai C.-C.; Yen C.-K.; Mutka M.W.","ko, Ren-Song (8927050700); Lai, Chih-Chung (8927050600); Yen, Chia-Kuan (16023364500); Mutka, Matt W. (7003960778)","8927050700; 8927050600; 16023364500; 7003960778","Component-based ad hoc systems for ubiquitous computing","2008","International Journal of Pervasive Computing and Communications","4","4","","333","353","2","10.1108/17427370810932123","https://www.scopus.com/pages/publications/71049140962?origin=resultslist","Article","Final","","Scopus","2-s2.0-71049140962"
"Nogueras-Iso J.; Zarazaga-Soria F.J.; Béjar R.; Álvarez P.J.; Muro-Medrano P.R.","Nogueras-Iso, J. (6602545787); Zarazaga-Soria, F.J. (6506921273); Béjar, R. (16634677000); Álvarez, P.J. (35271271700); Muro-Medrano, P.R. (6602250265)","6602545787; 6506921273; 16634677000; 35271271700; 6602250265","OGC Catalog Services: A key element for the development of Spatial Data Infrastructures","2005","Computers and Geosciences","31","2","","199","209","56","10.1016/j.cageo.2004.05.015","https://www.scopus.com/pages/publications/12344249816?origin=resultslist","Article","Final","","Scopus","2-s2.0-12344249816"
"Groce A.; Chaki S.; Kroening D.; Strichman O.","Groce, Alex (57204255530); Chaki, Sagar (56206720500); Kroening, Daniel (8714169100); Strichman, Ofer (6602228568)","57204255530; 56206720500; 8714169100; 6602228568","Error explanation with distance metrics","2006","International Journal on Software Tools for Technology Transfer","8","3","","229","247","140","10.1007/s10009-005-0202-0","https://www.scopus.com/pages/publications/33749016257?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-33749016257"
"Tan T.K.; Jha N.K.; Raghunathan A.","Tan, T.K. (7402022414); Jha, N.K. (7102310305); Raghunathan, A. (7005407504)","7402022414; 7102310305; 7005407504","Energy Macromodeling of Embedded Operating Systems","2005","ACM Transactions on Embedded Computing Systems","4","1","","231","254","41","10.1145/1053271.1053281","https://www.scopus.com/pages/publications/85011833865?origin=resultslist","Article","Final","","Scopus","2-s2.0-85011833865"
