"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Xiang J.; Fu L.; Ye T.; Liu P.; Le H.; Zhu L.; Wang W.","Xiang, Jiahui (58932411900); Fu, Lirong (57210745805); Ye, Tong (58416733700); Liu, Peiyu (57210744573); Le, Huan (59405764600); Zhu, Liming (57209174366); Wang, Wenhai (23968327300)","58932411900; 57210745805; 58416733700; 57210744573; 59405764600; 57209174366; 23968327300","LuaTaint: A Static Analysis System for Web Configuration Interface Vulnerability of Internet of Things Devices","2025","IEEE Internet of Things Journal","12","5","","5970","5984","11","10.1109/JIOT.2024.3490661","https://www.scopus.com/pages/publications/85208750149?origin=resultslist","Article","Final","","Scopus","2-s2.0-85208750149"
"Liu Q.; He Y.; Cai Y.; Kwak B.; Wang Y.","Liu, Qikang (59487505900); He, Yang (57219241387); Cai, Yanwen (59487620000); Kwak, Byeongguk (59487659200); Wang, Yuepeng (57192109237)","59487505900; 57219241387; 59487620000; 59487659200; 57192109237","Synthesizing Document Database Queries Using Collection Abstractions","2025","Proceedings - International Conference on Software Engineering","","","","476","488","1","10.1109/ICSE55347.2025.00152","https://www.scopus.com/pages/publications/105010320377?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105010320377"
"Chervonyi Y.; Trinh T.H.; Olšák M.; Yang X.; Nguyen H.H.; Menegali M.; Jung J.; Kim J.; Verma V.; Le Q.V.; Luong T.","Chervonyi, Yuri (56045328900); Trinh, Trieu H. (57709844000); Olšák, Miroslav (57195965053); Yang, Xiaomeng (59636143000); Nguyen, Hoang H. (57962441500); Menegali, Marcelo (57427136400); Jung, Junehyuk (56672291300); Kim, Junsu (59636683600); Verma, Vikas (60338822200); Le, Quoc V. (12140898300); Luong, Thang (57218718832)","56045328900; 57709844000; 57195965053; 59636143000; 57962441500; 57427136400; 56672291300; 59636683600; 60338822200; 12140898300; 57218718832","Gold-medalist Performance in Solving Olympiad Geometry with AlphaGeometry2","2025","Journal of Machine Learning Research","26","","","","","5","","https://www.scopus.com/pages/publications/105032500506?origin=resultslist","Article","Final","","Scopus","2-s2.0-105032500506"
"Gurramkonda F.; Chakroborty A.; Maxim B.; Mkaouer M.W.; Hassan F.","Gurramkonda, Faraz (60555713200); Chakroborty, Avishak (60555554300); Maxim, Bruce (6602334683); Mkaouer, Mohamed Wiem (55904259300); Hassan, Foyzul (57195287388)","60555713200; 60555554300; 6602334683; 55904259300; 57195287388","VRTestSniffer: Test Smell Detector for Virtual Reality (VR) Software Projects","2025","Proceedings - 2025 40th IEEE/ACM International Conference on Automated Software Engineering, ASE 2025","","","","1956","1968","0","10.1109/ASE63991.2025.00163","https://www.scopus.com/pages/publications/105034635331?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105034635331"
"Krishna R.; Pan R.; Sinha S.; Tamilselvam S.; Pavuluri R.; Vukovic M.","Krishna, Rahul (57282246700); Pan, Rangeet (57210927869); Sinha, Saurabh (55636320325); Tamilselvam, Srikanth (50462419200); Pavuluri, Raju (22734916800); Vukovic, Maja (24451259400)","57282246700; 57210927869; 55636320325; 50462419200; 22734916800; 24451259400","Codellm-Devkit: A Framework for Contextualizing Code LLMs with Program Analysis Insights","2025","Proceedings of the ACM SIGSOFT Symposium on the Foundations of Software Engineering","","","","308","318","5","10.1145/3696630.3728555","https://www.scopus.com/pages/publications/105013956509?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105013956509"
"Arafat Y.; Nagy S.","Arafat, Yeaseen (57221606368); Nagy, Stefan (56938004200)","57221606368; 56938004200","TeTRIS: General-purpose Fuzzing for Translation Bugs in Source-to-Source Code Transpilers","2025","Proceedings - Annual Computer Security Applications Conference, ACSAC","","","","123","136","0","10.1109/ACSAC67867.2025.00025","https://www.scopus.com/pages/publications/105035215848?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105035215848"
"Li T.; Lu C.; Lagaisse B.","Li, Tianyu (59521078700); Lu, Chaomeng (59932464200); Lagaisse, Bert (8933999000)","59521078700; 59932464200; 8933999000","A Multi-Dimensional Visual Analytics Tool for the Security Posture of Open-Source Software","2025","Proceedings - 2025 IEEE/ACM 3rd International Workshop on Software Vulnerability Management, SVM 2025","","","","17","24","1","10.1109/SVM66695.2025.00007","https://www.scopus.com/pages/publications/105010230781?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105010230781"
"Řechtáčková A.; Pelánek R.; Effenberger T.","Řechtáčková, Anna (57614047300); Pelánek, Radek (8961121100); Effenberger, Tomáš (57203400352)","57614047300; 8961121100; 57203400352","Code Quality Defects in Introductory Programming","2025","ACM Transactions on Computing Education","25","4","52","","","4","10.1145/3749996","https://www.scopus.com/pages/publications/105020854398?origin=resultslist","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-105020854398"
"Wang Y.; Wu J.; Ling X.; Luo T.; Wang X.","Wang, Yueqin (60567545700); Wu, Jingzheng (36607190700); Ling, Xiang (57201738965); Luo, Tianyue (56747188000); Wang, Xu (58609079500)","60567545700; 36607190700; 57201738965; 56747188000; 58609079500","PyReach: A Multi-Agent Framework for Vulnerability Reachability Analysis in Python","2025","Proceedings - Asia-Pacific Software Engineering Conference, APSEC","","","","173","183","0","10.1109/APSEC66846.2025.00027","https://www.scopus.com/pages/publications/105035208196?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105035208196"
"Bharti V.; Jha S.; Kumar D.; Jalote P.","Bharti, Varun (57200299445); Jha, Shashwat (60122292900); Kumar, Dhruv (59769217200); Jalote, Pankaj (59528358600)","57200299445; 60122292900; 59769217200; 59528358600","Combining Reasoning Optimized LLMs and SMT Solvers for Automated Loop Invariant Synthesis","2025","Proceedings - 2025 2nd IEEE/ACM International Conference on AI-powered Software, AIware 2025","","","","192","196","0","10.1109/AIware69974.2025.00028","https://www.scopus.com/pages/publications/105035180898?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105035180898"
"Tiwari S.; Chen S.; Joukov A.; Vandervelde P.; Li A.; Padhye R.","Tiwari, Shrey (59537151300); Chen, Serena (59152297000); Joukov, Alexander (57947977100); Vandervelde, Peter (59963223000); Li, Ao (57714533500); Padhye, Rohan (37020629700)","59537151300; 59152297000; 57947977100; 59963223000; 57714533500; 37020629700","It's About Time: An Empirical Study of Date and Time Bugs in Open-Source Python Software","2025","Proceedings - 2025 IEEE/ACM 22nd International Conference on Mining Software Repositories, MSR 2025","","","","39","51","1","10.1109/MSR66628.2025.00020","https://www.scopus.com/pages/publications/105009160333?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105009160333"
"Fu M.; Pasuksmit J.; Tantithamthavorn C.","Fu, Michael (57685110800); Pasuksmit, Jirat (57226270542); Tantithamthavorn, Chakkrit (55361007600)","57685110800; 57226270542; 55361007600","AI for DevSecOps: A Landscape and Future Opportunities","2025","ACM Transactions on Software Engineering and Methodology","34","4","115","","","31","10.1145/3712190","https://www.scopus.com/pages/publications/105005172638?origin=resultslist","Article","Final","","Scopus","2-s2.0-105005172638"
"Gu J.; Sartaj A.; Khan M.A.T.; Khokhar R.H.","Gu, James (60113744100); Sartaj, Ahmed (60113744200); Khan, Mohammed Akram Taher (60113744300); Khokhar, Rashid Hussain (56147960600)","60113744100; 60113744200; 60113744300; 56147960600","Design and Implementation of a Controlled Ransomware Framework for Educational Purposes Using Flutter Cryptographic APIs on Desktop PCs and Android Devices","2025","Proceedings - 29th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2025-Summer","","","","913","918","0","10.1109/SNPD65828.2025.11252600","https://www.scopus.com/pages/publications/105031103645?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105031103645"
"Tihanyi N.; Bisztray T.; Ferrag M.A.; Jain R.; Cordeiro L.C.","Tihanyi, Norbert (55791555600); Bisztray, Tamas (57202022540); Ferrag, Mohamed Amine (56115001200); Jain, Ridhi (57198836900); Cordeiro, Lucas C. (24328704500)","55791555600; 57202022540; 56115001200; 57198836900; 24328704500","How secure is AI-generated code: a large-scale comparison of large language models","2025","Empirical Software Engineering","30","2","47","","","47","10.1007/s10664-024-10590-1","https://www.scopus.com/pages/publications/85212941451?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85212941451"
"Ashawa M.; McGregor R.; Owoh N.P.; Osamor J.; Adejoh J.","Ashawa, Moses (57201635517); McGregor, Robert (60092920200); Owoh, Nsikak Pius (57217139759); Osamor, Jude (57791729300); Adejoh, John (58847440800)","57201635517; 60092920200; 57217139759; 57791729300; 58847440800","Static and Dynamic Malware Analysis Using CycleGAN Data Augmentation and Deep Learning Techniques","2025","Applied Sciences (Switzerland)","15","17","9830","","","4","10.3390/app15179830","https://www.scopus.com/pages/publications/105015473620?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105015473620"
"Shariffdeen R.; Hassanshahi B.; Mirchev M.; El Husseini A.; Roychoudhury A.","Shariffdeen, Ridwan (57193416876); Hassanshahi, Behnaz (55901030400); Mirchev, Martin (58101129000); El Husseini, Ali (60102314100); Roychoudhury, Abhik (7005260419)","57193416876; 55901030400; 58101129000; 60102314100; 7005260419","Detecting Python Malware in the Software Supply Chain with Program Analysis","2025","IEEE/ACM International Conference on Software Engineering - Software Engineering in Practice","","2025","","203","214","5","10.1109/ICSE-SEIP66354.2025.00024","https://www.scopus.com/pages/publications/105016100274?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105016100274"
"Dietrich J.; Hassanshahi B.","Dietrich, Jens (13411598100); Hassanshahi, Behnaz (55901030400)","13411598100; 55901030400","DALEQ - Explainable Equivalence for Java Bytecode","2025","Proceedings - 2025 40th IEEE/ACM International Conference on Automated Software Engineering, ASE 2025","","","","3628","3638","1","10.1109/ASE63991.2025.00300","https://www.scopus.com/pages/publications/105034668641?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105034668641"
"Li L.; Young D.; Graves J.B.; Dissanayake C.; Sabry A.","Li, Liyi (56493786100); Young, David (57215878974); Graves, James Bryan (60029335500); Dissanayake, Chandeepa (58669053000); Sabry, Amr (7006095628)","56493786100; 57215878974; 60029335500; 58669053000; 7006095628","A Haskell Adiabatic DSL: Solving Classical Optimization Problems on Quantum Hardware","2025","Proceedings of the ACM on Programming Languages","9","ICFP","","479","509","0","10.1145/3747521","https://www.scopus.com/pages/publications/105012501697?origin=resultslist","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105012501697"
"Karim T.; Akter M.S.; Cuzzocrea A.","Karim, Tasmin (58758223800); Akter, Mst Shapna (57904953300); Cuzzocrea, Alfredo (23388216900)","58758223800; 57904953300; 23388216900","A Benchmark Dataset for Code-Level Vulnerability Detection and Analysis","2025","Proceedings of the IEEE International Conference on Big Data, BigData","","2025","","4237","4246","0","10.1109/BigData66926.2025.11402559","https://www.scopus.com/pages/publications/105037853558?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105037853558"
"Chand S.; Kilic M.; Wursching R.; Kumar Pandey S.; Pretschner A.","Chand, Sivajeet (58771018900); Kilic, Melih (58003606700); Wursching, Roland (59934684800); Kumar Pandey, Sushant (60567610000); Pretschner, Alexander (12645083400)","58771018900; 58003606700; 59934684800; 60567610000; 12645083400","Automated Extract Method Refactoring with Open-Source LLMs: A Comparative Study","2025","Proceedings - 2025 2nd IEEE/ACM International Conference on AI-powered Software, AIware 2025","","","","113","122","0","10.1109/AIware69974.2025.00020","https://www.scopus.com/pages/publications/105035215735?origin=resultslist","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105035215735"
"Casamayor R.; Arcega L.; Pérez F.; Cetina C.","Casamayor, Rodrigo (57547081400); Arcega, Lorena (55922754300); Pérez, Francisca (36091753500); Cetina, Carlos (19933413800)","57547081400; 55922754300; 36091753500; 19933413800","Boosting bug localization in software models of video games with simulations and component-specific genetic operations","2025","Software and Systems Modeling","24","4","","1157","1185","1","10.1007/s10270-024-01253-2","https://www.scopus.com/pages/publications/85214088169?origin=resultslist","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85214088169"
"Bernstein S.; Rahman A.; Sharifi N.; Terbish A.; MacNeil S.","Bernstein, Seth (57869295900); Rahman, Ashfin (60211188900); Sharifi, Nadia (60210810600); Terbish, Ariunjargal (60211061100); MacNeil, Stephen (57206488947)","57869295900; 60211188900; 60210810600; 60211061100; 57206488947","Beyond the Benefits: A Systematic Review of the Harms and Consequences of Generative AI in Computing Education","2025","Proceedings of 25th International Conference on Computing Education Research, Koli Calling 2025","","","7","","","9","10.1145/3769994.3770036","https://www.scopus.com/pages/publications/105022932725?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105022932725"
"Alomar E.A.; Demario C.; Shagawat R.; Kreiser B.","Alomar, Eman Abdullah (57211323794); Demario, Catherine (59724078300); Shagawat, Roger (59724699900); Kreiser, Brandon (59725173600)","57211323794; 59724078300; 59724699900; 59725173600","LeakageDetector: An Open Source Data Leakage Analysis Tool in Machine Learning Pipelines","2025","Proceedings - 2025 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2025","","","","844","849","1","10.1109/SANER64311.2025.00089","https://www.scopus.com/pages/publications/105007306199?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105007306199"
"Rombough J.C.; Esmahi L.","Rombough, Jeffrey C. (60077176700); Esmahi, Larbi (6508121972)","60077176700; 6508121972","Dynamic Malware Detection Using LSTM Based GANs and Linux System Calls","2025","Communications in Computer and Information Science","2510 CCIS","","","77","90","0","10.1007/978-3-031-94956-2_6","https://www.scopus.com/pages/publications/105014511104?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-105014511104"
"Nacu A.; Lucanu D.","Nacu, Andrei (59468274600); Lucanu, Dorel (6507258293)","59468274600; 6507258293","Navigating the Python Type Jungle","2025","Electronic Proceedings in Theoretical Computer Science, EPTCS","427","","","79","97","1","10.4204/EPTCS.427.6","https://www.scopus.com/pages/publications/105018796502?origin=resultslist","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105018796502"
