Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Testing concurrent user behavior of synchronous web applications with Petri nets,Software & Systems Modeling,,,,10.1007/s10270-018-0655-8,Jeff OffuttSunitha Thummala,2018,https://link.springer.com/article/10.1007/s10270-018-0655-8,Article
Verifying Properties of Differentiable Programs,Static Analysis,,,,10.1007/978-3-319-99725-4_14,Jan HückelheimZiqing LuoSri Hari Krishna NarayananStephen SiegelPaul D. Hovland,2018,https://link.springer.com/chapter/10.1007/978-3-319-99725-4_14,Conference paper
Using Test Ranges to Improve Symbolic Execution,NASA Formal Methods,,,,10.1007/978-3-319-77935-5_28,Rui QiuSarfraz KhurshidCorina S. PăsăreanuJunye WenGuowei Yang,2018,https://link.springer.com/chapter/10.1007/978-3-319-77935-5_28,Conference paper
Efficient Active Automata Learning via Mutation Testing,Journal of Automated Reasoning,,,,10.1007/s10817-018-9486-0,Bernhard K. AichernigMartin Tappler,2018,https://link.springer.com/article/10.1007/s10817-018-9486-0,Article
Security Testing for Chatbots,Testing Software and Systems,,,,10.1007/978-3-319-99927-2_3,Josip BozicFranz Wotawa,2018,https://link.springer.com/chapter/10.1007/978-3-319-99927-2_3,Conference paper
Monitoring Smart Contracts: ContractLarva and Open Challenges Beyond,Runtime Verification,,,,10.1007/978-3-030-03769-7_8,Shaun AzzopardiJoshua EllulGordon J. Pace,2018,https://link.springer.com/chapter/10.1007/978-3-030-03769-7_8,Conference paper
A Storm is Coming: A Modern Probabilistic Model Checker,Computer Aided Verification,,,,10.1007/978-3-319-63390-9_31,Christian DehnertSebastian JungesJoost-Pieter KatoenMatthias Volk,2017,https://link.springer.com/chapter/10.1007/978-3-319-63390-9_31,Conference paper
Modelling the Hybrid ERTMS/ETCS Level 3 Case Study in Spin,"Abstract State Machines, Alloy, B, TLA, VDM, and Z",,,,10.1007/978-3-319-91271-4_19,Paolo ArcainiPavel JežekJan Kofroň,2018,https://link.springer.com/chapter/10.1007/978-3-319-91271-4_19,Conference paper
Deterministic High-Level Executable Models Allowing Efficient Runtime Verification,Model-Driven Engineering and Software Development,,,,10.1007/978-3-319-94764-8_6,Vladimir Estivill-CastroRené Hexel,2018,https://link.springer.com/chapter/10.1007/978-3-319-94764-8_6,Conference paper
Inference of development activities from interaction with uninstrumented applications,Empirical Software Engineering,,,,10.1007/s10664-017-9547-8,Lingfeng BaoZhenchang XingXin XiaDavid LoAhmed E. Hassan,2017,https://link.springer.com/article/10.1007/s10664-017-9547-8,Article
Towards a Unified View of Modeling and Programming (ISoLA 2018 Track Introduction),"Leveraging Applications of Formal Methods, Verification and Validation. Modeling",,,,10.1007/978-3-030-03418-4_1,Manfred BroyKlaus HavelundRahul KumarBernhard Steffen,2018,https://link.springer.com/chapter/10.1007/978-3-030-03418-4_1,Conference paper
"A systematic survey on automated concurrency bug detection, exposing, avoidance, and fixing techniques",Software Quality Journal,,,,10.1007/s11219-017-9385-3,Haojie FuZan WangXiang ChenXiangyu Fan,2017,https://link.springer.com/article/10.1007/s11219-017-9385-3,Article
A Formal Approach to the Engineering of Domain-Specific Distributed Systems,Coordination Models and Languages,,,,10.1007/978-3-319-92408-3_5,Rocco De NicolaGianluigi FerrariRosario PuglieseFrancesco Tiezzi,2018,https://link.springer.com/chapter/10.1007/978-3-319-92408-3_5,Conference paper
Testing TLS using planning-based combinatorial methods and execution framework,Software Quality Journal,,,,10.1007/s11219-018-9412-z,Dimitris E. SimosJosip BozicBernhard GarnManuel LeithnerFeng DuanKristoffer KleineYu LeiFranz Wotawa,2018,https://link.springer.com/article/10.1007/s11219-018-9412-z,Article
Symbolic Execution and Deductive Verification Approaches to VerifyThis 2017 Challenges,"Leveraging Applications of Formal Methods, Verification and Validation. Verification",,,,10.1007/978-3-030-03421-4_12,Ziqing LuoStephen F. Siegel,2018,https://link.springer.com/chapter/10.1007/978-3-030-03421-4_12,Conference paper
Automatic verification of behavior preservation at the transformation level for relational model transformation,Software & Systems Modeling,,,,10.1007/s10270-018-00706-9,Johannes DyckHolger GieseLeen Lambers,2018,https://link.springer.com/article/10.1007/s10270-018-00706-9,Article
On-the-fly model checking for extended action-based probabilistic operators,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-018-0499-0,Radu MateescuJosé Ignacio Requeno,2018,https://link.springer.com/article/10.1007/s10009-018-0499-0,Article
Testing IoT systems using a hybrid simulation based testing approach,Computing,,,,10.1007/s00607-018-0650-5,Stig BosmansSiegfried MercelisJoachim DenilPeter Hellinckx,2018,https://link.springer.com/article/10.1007/s00607-018-0650-5,Article
Model Checking Boot Code from AWS Data Centers,Computer Aided Verification,,,,10.1007/978-3-319-96142-2_28,Byron CookKareem KhazemDaniel KroeningSerdar TasiranMichael TautschnigMark R. Tuttle,2018,https://link.springer.com/chapter/10.1007/978-3-319-96142-2_28,Conference paper
Mobile application tamper detection scheme using dynamic code injection against repackaging attacks,The Journal of Supercomputing,,,,10.1007/s11227-016-1763-2,Haehyun ChoJiwoong BangMyeongju JiJeong Hyun Yi,2016,https://link.springer.com/article/10.1007/s11227-016-1763-2,Article
Preventing duplicate bug reports by continuously querying bug reports,Empirical Software Engineering,,,,10.1007/s10664-018-9643-4,Abram HindleCurtis Onuczko,2018,https://link.springer.com/article/10.1007/s10664-018-9643-4,Article
Property Directed Reachability for Proving Absence of Concurrent Modification Errors,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-319-52234-0_12,Asya FrumkinYotam M. Y. FeldmanOndřej LhotákOded PadonMooly SagivSharon Shoham,2017,https://link.springer.com/chapter/10.1007/978-3-319-52234-0_12,Conference paper
CompoSAT: Specification-Guided Coverage for Model Finding,Formal Methods,,,,10.1007/978-3-319-95582-7_34,Sorawee PorncharoenwaseTim NelsonShriram Krishnamurthi,2018,https://link.springer.com/chapter/10.1007/978-3-319-95582-7_34,Conference paper
In-Place vs. Copy-on-Write CEGAR Refinement for Block Summarization with Caching,"Leveraging Applications of Formal Methods, Verification and Validation. Verification",,,,10.1007/978-3-030-03421-4_14,Dirk BeyerKarlheinz Friedberger,2018,https://link.springer.com/chapter/10.1007/978-3-030-03421-4_14,Conference paper
Fast test suite-driven model-based fault localisation with application to pinpointing defects in student programs,Software & Systems Modeling,,,,10.1007/s10270-017-0612-y,Geoff BirchBernd FischerMichael Poppleton,2017,https://link.springer.com/article/10.1007/s10270-017-0612-y,Article
Model Checking Real-Time Properties on the Functional Layer of Autonomous Robots,Formal Methods and Software Engineering,,,,10.1007/978-3-319-47846-3_24,Mohammed FoughaliBernard BerthomieuSilvano Dal ZilioFélix IngrandAnthony Mallet,2016,https://link.springer.com/chapter/10.1007/978-3-319-47846-3_24,Conference paper
Pardis: a process calculus for parallel and distributed programming in Haskell,The Journal of Supercomputing,,,,10.1007/s11227-018-2289-6,Christopher BlöckerUlrich Hoffmann,2018,https://link.springer.com/article/10.1007/s11227-018-2289-6,Article
Automated reasoning for attributed graph properties,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-018-0496-3,Sven SchneiderLeen LambersFernando Orejas,2018,https://link.springer.com/article/10.1007/s10009-018-0496-3,Article
Improving the performance of reverse debugging,Programming and Computer Software,,,,10.1134/S0361768817010042,M. A. KlimushenkovaP. M. Dovgalyuk,2017,https://link.springer.com/article/10.1134/S0361768817010042,Article
Experiences and challenges in building a data intensive system for data migration,Empirical Software Engineering,,,,10.1007/s10664-017-9503-7,Marco ScavuzzoElisabetta Di NittoDanilo Ardagna,2017,https://link.springer.com/article/10.1007/s10664-017-9503-7,Article
"The Symbolic Execution Debugger (SED): a platform for interactive symbolic execution, debugging, verification and more",International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-018-0490-9,Martin HentschelRichard BubelReiner Hähnle,2018,https://link.springer.com/article/10.1007/s10009-018-0490-9,Article
Property-based testing of web services by deriving properties from business-rule models,Software & Systems Modeling,,,,10.1007/s10270-017-0647-0,Bernhard K. AichernigRichard Schumi,2017,https://link.springer.com/article/10.1007/s10270-017-0647-0,Article
TSTL: the template scripting testing language,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-016-0445-y,Josie HolmesAlex GroceJervis PintoPranjal MittalPooria AzimiKevin KellarJames O’Brien,2016,https://link.springer.com/article/10.1007/s10009-016-0445-y,Article
Form Filling Based on Constraint Solving,Web Engineering,,,,10.1007/978-3-319-91662-0_7,Ben SpencerMichael BenediktPierre Senellart,2018,https://link.springer.com/chapter/10.1007/978-3-319-91662-0_7,Conference paper
Verified Learning Without Regret,Programming Languages and Systems,,,,10.1007/978-3-319-89884-1_20,Samuel MertenAlexander BagnallGordon Stewart,2018,https://link.springer.com/chapter/10.1007/978-3-319-89884-1_20,Conference paper
A New Invariant Rule for the Analysis of Loops with Non-standard Control Flows,Integrated Formal Methods,,,,10.1007/978-3-319-66845-1_18,Dominic SteinhöfelNathan Wasser,2017,https://link.springer.com/chapter/10.1007/978-3-319-66845-1_18,Conference paper
Analyzing the Influence of LLVM Code Optimization Passes on Software Performance,Information Processing and Management of Uncertainty in Knowledge-Based Systems. Applications,,,,10.1007/978-3-319-91479-4_23,Juan Carlos de la TorrePatricia RuizBernabé DorronsoroPedro L. Galindo,2018,https://link.springer.com/chapter/10.1007/978-3-319-91479-4_23,Conference paper
TeSSLa: Temporal Stream-Based Specification Language,Formal Methods: Foundations and Applications,,,,10.1007/978-3-030-03044-5_10,Lukas ConventSebastian HungereckerMartin LeuckerTorben ScheffelMalte SchmitzDaniel Thoma,2018,https://link.springer.com/chapter/10.1007/978-3-030-03044-5_10,Conference paper
FSM inference and checking sequence construction are two sides of the same coin,Software Quality Journal,,,,10.1007/s11219-018-9429-3,Alexandre PetrenkoFlorent AvellanedaRoland GrozCatherine Oriat,2018,https://link.springer.com/article/10.1007/s11219-018-9429-3,Article
VDM at Large: Modelling the EMV® $$2^{nd}$$ Generation Kernel,Formal Methods: Foundations and Applications,,,,10.1007/978-3-030-03044-5_8,Leo Freitas,2018,https://link.springer.com/chapter/10.1007/978-3-030-03044-5_8,Conference paper
Resource-Aware Virtually Timed Ambients,Integrated Formal Methods,,,,10.1007/978-3-319-98938-9_12,Einar Broch JohnsenMartin SteffenJohanna Beate StumpfLars Tveito,2018,https://link.springer.com/chapter/10.1007/978-3-319-98938-9_12,Conference paper
OWL Reasoning: Subsumption Test Hardness and Modularity,Journal of Automated Reasoning,,,,10.1007/s10817-017-9414-8,Nicolas MatentzogluBijan ParsiaUli Sattler,2017,https://link.springer.com/article/10.1007/s10817-017-9414-8,Article
Prototype of a Verified Program Code Execution System,Programming and Computer Software,,,,10.1134/S0361768818030039,A. V. KozachokE. V. Kochetkov,2018,https://link.springer.com/article/10.1134/S0361768818030039,Article
A correlation study between automated program repair and test-suite metrics,Empirical Software Engineering,,,,10.1007/s10664-017-9552-y,Jooyong YiShin Hwei TanSergey MechtaevMarcel BöhmeAbhik Roychoudhury,2017,https://link.springer.com/article/10.1007/s10664-017-9552-y,Article
Remotely Assessing Integrity of Software Applications by Monitoring Invariants: Present Limitations and Future Directions,Risks and Security of Internet and Systems,,,,10.1007/978-3-319-76687-4_5,Alessio ViticchiéCataldo BasileAntonio Lioy,2018,https://link.springer.com/chapter/10.1007/978-3-319-76687-4_5,Conference paper
Towards an Acceptance Testing Approach for Internet of Things Systems,Current Trends in Web Engineering,,,,10.1007/978-3-319-74433-9_11,Maurizio LeottaFilippo RiccaDiego ClerissiDavide AnconaGiorgio DelzannoMarina RibaudoLuca Franceschini,2018,https://link.springer.com/chapter/10.1007/978-3-319-74433-9_11,Conference paper
"Green-J<span class=""mathjax-tex"">\(^{3}\)</span> Model: a novel approach to measure energy consumption of modified condition/decision coverage using concolic testing",CSI Transactions on ICT,,,,10.1007/s40012-017-0157-9,Sangharatna GodboleyArpita DuttaDurga Prasad MohapatraRajib Mall,2017,https://link.springer.com/article/10.1007/s40012-017-0157-9,Article
Robotics and Integrated Formal Methods: Necessity Meets Opportunity,Integrated Formal Methods,,,,10.1007/978-3-319-98938-9_10,Marie FarrellMatt LuckcuckMichael Fisher,2018,https://link.springer.com/chapter/10.1007/978-3-319-98938-9_10,Conference paper
Model-Based Testing for General Stochastic Time,NASA Formal Methods,,,,10.1007/978-3-319-77935-5_15,Marcus GerholdArnd HartmannsMariëlle Stoelinga,2018,https://link.springer.com/chapter/10.1007/978-3-319-77935-5_15,Conference paper
Deterministic Concurrency: A Clock-Synchronised Shared Memory Approach,Programming Languages and Systems,,,,10.1007/978-3-319-89884-1_4,Joaquín AguadoMichael MendlerMarc PouzetPartha RoopReinhard von Hanxleden,2018,https://link.springer.com/chapter/10.1007/978-3-319-89884-1_4,Conference paper
DSLs in Robotics: A Case Study in Programming Self-reconfigurable Robots,Grand Timely Topics in Software Engineering,,,,10.1007/978-3-319-60074-1_5,Ulrik Pagh SchultzMirko BordignonKasper StoyArne NordmannNico HochgeschwenderSebastian Wrede,2017,https://link.springer.com/chapter/10.1007/978-3-319-60074-1_5,Conference paper
A Verified CompCert Front-End for a Memory Model Supporting Pointer Arithmetic and Uninitialised Data,Journal of Automated Reasoning,,,,10.1007/s10817-017-9439-z,Frédéric BessonSandrine BlazyPierre Wilke,2017,https://link.springer.com/article/10.1007/s10817-017-9439-z,Article
On the Semantics of Atomic Subgroups in Practical Regular Expressions,Implementation and Application of Automata,,,,10.1007/978-3-319-60134-2_2,Martin BerglundBrink van der MerweBruce WatsonNicolaas Weideman,2017,https://link.springer.com/chapter/10.1007/978-3-319-60134-2_2,Conference paper
Effect Polymorphism in Higher-Order Logic (Proof Pearl),Interactive Theorem Proving,,,,10.1007/978-3-319-66107-0_25,Andreas Lochbihler,2017,https://link.springer.com/chapter/10.1007/978-3-319-66107-0_25,Conference paper
Verifying Parallel Code After Refactoring Using Equivalence Checking,International Journal of Parallel Programming,,,,10.1007/s10766-017-0548-4,Moria AbadiSharon Keidar-BarnerDmitry PidanTatyana Veksler,2018,https://link.springer.com/article/10.1007/s10766-017-0548-4,Article
Measuring the Extent of Source Code Readability Using Regression Analysis,Computational Science and Its Applications – ICCSA 2018,,,,10.1007/978-3-319-95171-3_32,Sangchul ChoiSuntae KimJeong-Hyu LeeJeongAh KimJae-Young Choi,2018,https://link.springer.com/chapter/10.1007/978-3-319-95171-3_32,Conference paper
